trace,arrival,lifespan,cores,jobid,sim,reruns,sim_start,est_end,end,lived,nodenames
trace,2213,236,2,3957_1,sim,0,2213,2449,2449,236,bigdata_main_node_03
trace,2235,215,2,3981_1,sim,0,2235,2450,2450,215,bigdata_main_node_08
trace,2166,290,2,3888_1,sim,0,2166,2456,2456,290,bigdata_main_node_09
trace,2136,326,2,3822_1,sim,0,2136,2462,2462,326,bigdata_main_node_05
trace,2076,393,2,3747_1,sim,0,2076,2469,2469,393,bigdata_main_node_05
trace,2096,377,2,3775_1,sim,0,2096,2473,2473,377,bigdata_main_node_01
trace,2167,307,2,3899_1,sim,0,2167,2474,2474,307,bigdata_main_node_04
trace,1815,661,2,3387_1,sim,0,1815,2476,2476,661,bigdata_main_node_08
trace,2050,438,2,3719_1,sim,0,2050,2488,2488,438,bigdata_main_node_03
trace,2201,287,2,3942_3,sim,0,2201,2488,2488,287,bigdata_main_node_01
trace,2206,288,2,3942_2,sim,0,2206,2494,2494,288,bigdata_main_node_03
trace,2041,455,2,3711_1,sim,0,2041,2496,2496,455,bigdata_main_node_09
trace,2205,293,2,3942_1,sim,0,2205,2498,2498,293,bigdata_main_node_03
trace,2245,256,2,4000_3,sim,0,2245,2501,2501,256,bigdata_main_node_04
trace,2244,258,2,4000_1,sim,0,2244,2502,2502,258,bigdata_main_node_01
trace,2245,261,2,4000_2,sim,0,2245,2506,2506,261,bigdata_main_node_02
trace,2310,198,2,4086_1,sim,0,2310,2508,2508,198,bigdata_main_node_05
trace,1815,709,2,3390_1,sim,0,1815,2524,2524,709,bigdata_main_node_08
trace,2202,327,2,3939_1,sim,0,2202,2529,2529,327,bigdata_main_node_06
trace,2310,223,2,4083_1,sim,0,2310,2533,2533,223,bigdata_main_node_04
trace,2333,215,2,4115_1,sim,0,2333,2548,2548,215,bigdata_main_node_08
trace,2048,502,2,3714_1,sim,0,2048,2550,2550,502,bigdata_main_node_05
trace,2374,198,2,4216_1,sim,0,2374,2572,2572,198,bigdata_main_node_01
trace,2229,344,2,3979_1,sim,0,2229,2573,2573,344,bigdata_main_node_09
trace,2213,362,2,3959_1,sim,0,2213,2575,2575,362,bigdata_main_node_05
trace,1521,1060,2,2930_1,sim,0,1521,2581,2581,1060,bigdata_main_node_02
trace,2393,191,2,4249_1,sim,0,2393,2584,2584,191,bigdata_main_node_03
trace,2378,208,2,4221_1,sim,0,2378,2586,2586,208,bigdata_main_node_08
trace,2407,186,2,4268_1,sim,0,2407,2593,2593,186,bigdata_main_node_06
trace,2374,224,2,4226_1,sim,0,2374,2598,2598,224,bigdata_main_node_05
trace,2395,207,2,4254_1,sim,0,2395,2602,2602,207,bigdata_main_node_09
trace,2230,375,2,3984_1,sim,0,2230,2605,2605,375,bigdata_main_node_08
trace,2409,201,2,4277_1,sim,0,2409,2610,2610,201,bigdata_main_node_06
trace,2045,566,2,3722_1,sim,0,2045,2611,2611,566,bigdata_main_node_03
trace,2339,274,2,4128_1,sim,0,2339,2613,2613,274,bigdata_main_node_06
trace,2394,222,2,4259_1,sim,0,2394,2616,2616,222,bigdata_main_node_09
trace,2053,566,2,3724_1,sim,0,2053,2619,2619,566,bigdata_main_node_01
trace,2224,396,2,3963_1,sim,0,2224,2620,2620,396,bigdata_main_node_02
trace,2272,354,2,4038_1,sim,0,2272,2626,2626,354,bigdata_main_node_04
trace,2167,465,2,3890_1,sim,0,2167,2632,2632,465,bigdata_main_node_09
trace,1815,819,2,3393_1,sim,0,1815,2634,2634,819,bigdata_main_node_08
trace,2450,184,2,4341_1,sim,0,2450,2634,2634,184,bigdata_main_node_01
trace,2450,184,2,4347_1,sim,0,2450,2634,2634,184,bigdata_main_node_06
trace,2428,208,2,4313_1,sim,0,2428,2636,2636,208,bigdata_main_node_09
trace,1817,829,2,3395_1,sim,0,1817,2646,2646,829,bigdata_main_node_04
trace,2457,195,2,4371_1,sim,0,2457,2652,2652,195,bigdata_main_node_09
trace,2344,309,2,4148_1,sim,0,2344,2653,2653,309,bigdata_main_node_01
trace,2450,206,2,4353_1,sim,0,2450,2656,2656,206,bigdata_main_node_08
trace,2461,201,2,4376_1,sim,0,2461,2662,2662,201,bigdata_main_node_03
trace,2462,205,2,4382_1,sim,0,2462,2667,2667,205,bigdata_main_node_03
trace,2001,670,2,3643_1,sim,0,2001,2671,2671,670,bigdata_main_node_08
trace,2335,339,2,4131_1,sim,0,2335,2674,2674,339,bigdata_main_node_08
trace,2483,191,2,4418_1,sim,0,2483,2674,2674,191,bigdata_main_node_01
trace,2345,331,2,4150_1,sim,0,2345,2676,2676,331,bigdata_main_node_01
trace,2331,346,2,4117_1,sim,0,2331,2677,2677,346,bigdata_main_node_04
trace,2335,344,2,4133_1,sim,0,2335,2679,2679,344,bigdata_main_node_09
trace,2326,354,2,4108_1,sim,0,2326,2680,2680,354,bigdata_main_node_04
trace,2326,364,2,4111_1,sim,0,2326,2690,2690,364,bigdata_main_node_05
trace,2492,205,2,4439_1,sim,0,2492,2697,2697,205,bigdata_main_node_01
trace,2139,560,2,3824_1,sim,0,2139,2699,2699,560,bigdata_main_node_09
trace,2511,195,2,4475_1,sim,0,2511,2706,2706,195,bigdata_main_node_01
trace,2335,381,2,4136_1,sim,0,2335,2716,2716,381,bigdata_main_node_09
trace,2230,491,2,3966_1,sim,0,2230,2721,2721,491,bigdata_main_node_08
trace,2558,183,2,4537_1,sim,0,2558,2741,2741,183,bigdata_main_node_06
trace,2345,415,2,4153_1,sim,0,2345,2760,2760,415,bigdata_main_node_01
trace,2425,348,2,4305_1,sim,0,2425,2773,2773,348,bigdata_main_node_06
trace,2600,195,2,4610_1,sim,0,2600,2795,2795,195,bigdata_main_node_03
trace,2586,214,2,4591_1,sim,0,2586,2800,2800,214,bigdata_main_node_09
trace,2604,199,2,4603_1,sim,0,2604,2803,2803,199,bigdata_main_node_09
trace,2610,200,2,4628_1,sim,0,2610,2810,2810,200,bigdata_main_node_06
trace,2633,190,2,4653_1,sim,0,2633,2823,2823,190,bigdata_main_node_06
trace,2628,206,2,4646_1,sim,0,2628,2834,2834,206,bigdata_main_node_01
trace,2633,202,2,4659_1,sim,0,2633,2835,2835,202,bigdata_main_node_09
trace,2657,189,2,4692_1,sim,0,2657,2846,2846,189,bigdata_main_node_03
trace,2652,218,2,4674_1,sim,0,2652,2870,2870,218,bigdata_main_node_06
trace,2398,475,2,4265_1,sim,0,2398,2873,2873,475,bigdata_main_node_08
trace,2399,475,2,4265_3,sim,0,2399,2874,2874,475,bigdata_main_node_06
trace,2399,475,2,4265_4,sim,0,2399,2874,2874,475,bigdata_main_node_06
trace,2399,476,2,4265_2,sim,0,2399,2875,2875,476,bigdata_main_node_09
trace,2655,232,2,4684_1,sim,0,2655,2887,2887,232,bigdata_main_node_01
trace,2657,234,2,4697_1,sim,0,2657,2891,2891,234,bigdata_main_node_03
trace,2140,752,2,3827_1,sim,0,2140,2892,2892,752,bigdata_main_node_05
trace,2681,243,2,4738_1,sim,0,2681,2924,2924,243,bigdata_main_node_01
trace,2240,687,2,3987_1,sim,0,2240,2927,2927,687,bigdata_main_node_04
trace,2387,544,2,4233_1,sim,0,2387,2931,2931,544,bigdata_main_node_03
trace,2428,512,2,4309_1,sim,0,2428,2940,2940,512,bigdata_main_node_08
trace,2661,283,2,4705_1,sim,0,2661,2944,2944,283,bigdata_main_node_09
trace,2759,188,2,4878_1,sim,0,2759,2947,2947,188,bigdata_main_node_05
trace,2161,796,2,3860_1,sim,0,2161,2957,2957,796,bigdata_main_node_05
trace,2751,209,2,4862_1,sim,0,2751,2960,2960,209,bigdata_main_node_05
trace,2660,303,2,4708_1,sim,0,2660,2963,2963,303,bigdata_main_node_03
trace,2681,288,2,4743_1,sim,0,2681,2969,2969,288,bigdata_main_node_03
trace,2722,249,2,4780_1,sim,0,2722,2971,2971,249,bigdata_main_node_01
trace,2213,764,2,3954_1,sim,0,2213,2977,2977,764,bigdata_main_node_02
trace,2583,400,2,4574_1,sim,0,2583,2983,2983,400,bigdata_main_node_01
trace,2804,188,2,4924_1,sim,0,2804,2992,2992,188,bigdata_main_node_03
trace,2722,274,2,4785_1,sim,0,2722,2996,2996,274,bigdata_main_node_09
trace,2722,276,2,4812_1,sim,0,2722,2998,2998,276,bigdata_main_node_04
trace,2723,279,2,4804_1,sim,0,2723,3002,3002,279,bigdata_main_node_04
trace,2716,290,2,4790_1,sim,0,2716,3006,3006,290,bigdata_main_node_01
trace,2723,294,2,4806_1,sim,0,2723,3017,3017,294,bigdata_main_node_04
trace,2722,299,2,4793_1,sim,0,2722,3021,3021,299,bigdata_main_node_09
trace,2740,282,2,4831_1,sim,0,2740,3022,3022,282,bigdata_main_node_04
trace,2722,302,2,4796_1,sim,0,2722,3024,3024,302,bigdata_main_node_04
trace,2744,281,2,4837_1,sim,0,2744,3025,3025,281,bigdata_main_node_06
trace,2722,309,2,4798_1,sim,0,2722,3031,3031,309,bigdata_main_node_04
trace,2792,242,2,4916_1,sim,0,2792,3034,3034,242,bigdata_main_node_01
trace,2240,799,2,3989_1,sim,0,2240,3039,3039,799,bigdata_main_node_04
trace,2759,287,2,4883_1,sim,0,2759,3046,3046,287,bigdata_main_node_05
trace,2140,915,2,3830_1,sim,0,2140,3055,3055,915,bigdata_main_node_04
trace,2228,833,2,3968_1,sim,0,2228,3061,3061,833,bigdata_main_node_05
trace,2846,219,2,4952_1,sim,0,2846,3065,3065,219,bigdata_main_node_01
trace,2821,254,2,4935_1,sim,0,2821,3075,3075,254,bigdata_main_node_06
trace,2341,740,2,4140_1,sim,0,2341,3081,3081,740,bigdata_main_node_06
trace,2693,403,2,4767_1,sim,0,2693,3096,3096,403,bigdata_main_node_04
trace,2877,219,2,5004_1,sim,0,2877,3096,3096,219,bigdata_main_node_05
trace,2872,225,2,5020_1,sim,0,2872,3097,3097,225,bigdata_main_node_06
trace,2875,228,2,4999_1,sim,0,2875,3103,3103,228,bigdata_main_node_09
trace,2228,877,2,3971_1,sim,0,2228,3105,3105,877,bigdata_main_node_06
trace,2866,240,2,4973_1,sim,0,2866,3106,3106,240,bigdata_main_node_06
trace,2901,207,2,5081_1,sim,0,2901,3108,3108,207,bigdata_main_node_05
trace,1831,1280,2,3408_1,sim,0,1831,3111,3111,1280,bigdata_main_node_06
trace,1827,1286,2,3408_2,sim,0,1827,3113,3113,1286,bigdata_main_node_03
trace,2867,250,2,4978_1,sim,0,2867,3117,3117,250,bigdata_main_node_09
trace,2867,252,2,4983_1,sim,0,2867,3119,3119,252,bigdata_main_node_09
trace,2877,244,2,5025_1,sim,0,2877,3121,3121,244,bigdata_main_node_05
trace,2867,255,2,4989_1,sim,0,2867,3122,3122,255,bigdata_main_node_09
trace,2875,250,2,5009_1,sim,0,2875,3125,3125,250,bigdata_main_node_06
trace,2877,248,2,5036_1,sim,0,2877,3125,3125,248,bigdata_main_node_05
trace,2875,257,2,5015_1,sim,0,2875,3132,3132,257,bigdata_main_node_06
trace,2877,255,2,5031_1,sim,0,2877,3132,3132,255,bigdata_main_node_05
trace,2888,244,2,5056_1,sim,0,2888,3132,3132,244,bigdata_main_node_02
trace,2887,249,2,5062_1,sim,0,2887,3136,3136,249,bigdata_main_node_01
trace,2564,573,2,4559_1,sim,0,2564,3137,3137,573,bigdata_main_node_09
trace,2207,942,2,3944_1,sim,0,2207,3149,3149,942,bigdata_main_node_09
trace,2241,910,2,3992_1,sim,0,2241,3151,3151,910,bigdata_main_node_04
trace,2344,834,2,4142_1,sim,0,2344,3178,3178,834,bigdata_main_node_06
trace,2862,320,2,4994_1,sim,0,2862,3182,3182,320,bigdata_main_node_03
trace,2997,190,2,5172_1,sim,0,2997,3187,3187,190,bigdata_main_node_09
trace,2388,800,2,4238_1,sim,0,2388,3188,3188,800,bigdata_main_node_03
trace,2906,304,2,5092_1,sim,0,2906,3210,3210,304,bigdata_main_node_02
trace,2957,258,2,5139_1,sim,0,2957,3215,3215,258,bigdata_main_node_04
trace,2948,276,2,5126_1,sim,0,2948,3224,3224,276,bigdata_main_node_01
trace,2344,902,2,4145_1,sim,0,2344,3246,3246,902,bigdata_main_node_01
trace,2951,301,2,5136_1,sim,0,2951,3252,3252,301,bigdata_main_node_03
trace,2564,691,2,4561_1,sim,0,2564,3255,3255,691,bigdata_main_node_03
trace,2972,292,2,5149_1,sim,0,2972,3264,3264,292,bigdata_main_node_01
trace,2983,295,2,5169_1,sim,0,2983,3278,3278,295,bigdata_main_node_01
trace,3005,282,2,5184_1,sim,0,3005,3287,3287,282,bigdata_main_node_04
trace,3046,242,2,5226_1,sim,0,3046,3288,3288,242,bigdata_main_node_02
trace,2595,702,2,4596_1,sim,0,2595,3297,3297,702,bigdata_main_node_06
trace,2692,613,2,4759_1,sim,0,2692,3305,3305,613,bigdata_main_node_09
trace,2922,405,2,5107_1,sim,0,2922,3327,3327,405,bigdata_main_node_02
trace,2692,650,2,4761_1,sim,0,2692,3342,3342,650,bigdata_main_node_09
trace,3046,323,2,5229_1,sim,0,3046,3369,3369,323,bigdata_main_node_02
trace,2917,460,2,5102_1,sim,0,2917,3377,3377,460,bigdata_main_node_02
trace,3045,359,2,5231_1,sim,0,3045,3404,3404,359,bigdata_main_node_09
trace,2677,729,2,4749_1,sim,0,2677,3406,3406,729,bigdata_main_node_01
trace,2681,752,2,4747_1,sim,0,2681,3433,3433,752,bigdata_main_node_03
trace,2908,543,2,5094_1,sim,0,2908,3451,3451,543,bigdata_main_node_02
trace,3173,286,2,5388_1,sim,0,3173,3459,3459,286,bigdata_main_node_02
trace,2644,827,2,4671_1,sim,0,2644,3471,3471,827,bigdata_main_node_01
trace,3039,439,2,5223_1,sim,0,3039,3478,3478,439,bigdata_main_node_06
trace,3210,270,2,5438_1,sim,0,3210,3480,3480,270,bigdata_main_node_01
trace,2692,792,2,4764_1,sim,0,2692,3484,3484,792,bigdata_main_node_09
trace,2897,594,2,5079_1,sim,0,2897,3491,3491,594,bigdata_main_node_03
trace,2997,504,2,5178_1,sim,0,2997,3501,3501,504,bigdata_main_node_09
trace,3045,482,2,5234_1,sim,0,3045,3527,3527,482,bigdata_main_node_01
trace,2922,617,2,5110_1,sim,0,2922,3539,3539,617,bigdata_main_node_02
trace,1820,1727,2,3398_1,sim,0,1820,3547,3547,1727,bigdata_main_node_04
trace,3298,290,2,5486_1,sim,0,3298,3588,3588,290,bigdata_main_node_01
trace,3045,549,2,5237_1,sim,0,3045,3594,3594,549,bigdata_main_node_01
trace,3191,403,2,5406_1,sim,0,3191,3594,3594,403,bigdata_main_node_01
trace,3048,557,2,5246_1,sim,0,3048,3605,3605,557,bigdata_main_node_02
trace,3383,256,2,5553_2,sim,0,3383,3639,3639,256,bigdata_main_node_02
trace,3384,255,2,5553_1,sim,0,3384,3639,3639,255,bigdata_main_node_03
trace,3384,255,2,5553_4,sim,0,3384,3639,3639,255,bigdata_main_node_03
trace,3384,257,2,5553_3,sim,0,3384,3641,3641,257,bigdata_main_node_03
trace,801,2851,2,1655_1,sim,0,801,3652,3652,2851,bigdata_main_node_02
trace,3336,353,2,5510_4,sim,0,3336,3689,3689,353,bigdata_main_node_03
trace,3336,354,2,5510_1,sim,0,3336,3690,3690,354,bigdata_main_node_02
trace,3336,354,2,5510_2,sim,0,3336,3690,3690,354,bigdata_main_node_02
trace,3336,354,2,5510_3,sim,0,3336,3690,3690,354,bigdata_main_node_03
trace,3453,251,2,5638_1,sim,0,3453,3704,3704,251,bigdata_main_node_01
trace,3466,284,2,5647_1,sim,0,3466,3750,3750,284,bigdata_main_node_03
trace,3591,204,2,5728_1,sim,0,3591,3795,3795,204,bigdata_main_node_01
trace,3618,210,2,5739_1,sim,0,3618,3828,3828,210,bigdata_main_node_01
trace,3663,223,2,5790_1,sim,0,3663,3886,3886,223,bigdata_main_node_01
trace,3692,211,2,5837_1,sim,0,3692,3903,3903,211,bigdata_main_node_03
trace,3506,474,2,5676_1,sim,0,3506,3980,3980,474,bigdata_main_node_03
trace,3751,283,2,5889_1,sim,0,3751,4034,4034,283,bigdata_main_node_03
trace,3376,664,2,5543_1,sim,0,3376,4040,4040,664,bigdata_main_node_02
trace,3376,664,2,5543_2,sim,0,3376,4040,4040,664,bigdata_main_node_03
trace,3841,199,2,5969_1,sim,0,3841,4040,4040,199,bigdata_main_node_02
trace,3376,665,2,5543_3,sim,0,3376,4041,4041,665,bigdata_main_node_03
trace,3376,665,2,5543_4,sim,0,3376,4041,4041,665,bigdata_main_node_03
trace,3820,226,2,5933_1,sim,0,3820,4046,4046,226,bigdata_main_node_01
trace,3825,227,2,5944_1,sim,0,3825,4052,4052,227,bigdata_main_node_02
trace,3852,235,2,5977_1,sim,0,3852,4087,4087,235,bigdata_main_node_02
trace,3838,255,2,5960_1,sim,0,3838,4093,4093,255,bigdata_main_node_01
trace,3278,850,2,5474_3,sim,0,3278,4128,4128,850,bigdata_main_node_02
trace,3283,850,2,5474_1,sim,0,3283,4133,4133,850,bigdata_main_node_01
trace,3283,850,2,5474_2,sim,0,3283,4133,4133,850,bigdata_main_node_01
trace,3284,849,2,5474_4,sim,0,3284,4133,4133,849,bigdata_main_node_01
trace,3872,286,2,5992_1,sim,0,3872,4158,4158,286,bigdata_main_node_02
trace,3838,326,2,5966_1,sim,0,3838,4164,4164,326,bigdata_main_node_02
trace,3977,272,2,6085_1,sim,0,3977,4249,4249,272,bigdata_main_node_05
trace,3884,374,2,6001_1,sim,0,3884,4258,4258,374,bigdata_main_node_02
trace,4002,261,2,6106_1,sim,0,4002,4263,4263,261,bigdata_main_node_03
trace,4047,217,2,6149_1,sim,0,4047,4264,4264,217,bigdata_main_node_01
trace,4047,217,2,6149_2,sim,0,4047,4264,4264,217,bigdata_main_node_03
trace,4047,217,2,6149_3,sim,0,4047,4264,4264,217,bigdata_main_node_05
trace,4047,218,2,6149_4,sim,0,4047,4265,4265,218,bigdata_main_node_05
trace,3906,383,2,6016_1,sim,0,3906,4289,4289,383,bigdata_main_node_01
trace,4019,274,2,6123_1,sim,0,4019,4293,4293,274,bigdata_main_node_05
trace,3931,377,2,6042_1,sim,0,3931,4308,4308,377,bigdata_main_node_03
trace,3708,632,2,5845_1,sim,0,3708,4340,4340,632,bigdata_main_node_03
trace,3708,632,2,5845_2,sim,0,3708,4340,4340,632,bigdata_main_node_03
trace,4169,191,2,6233_1,sim,0,4169,4360,4360,191,bigdata_main_node_01
trace,3961,402,2,6075_1,sim,0,3961,4363,4363,402,bigdata_main_node_05
trace,3962,401,2,6075_3,sim,0,3962,4363,4363,401,bigdata_main_node_05
trace,3962,401,2,6075_4,sim,0,3962,4363,4363,401,bigdata_main_node_05
trace,3961,403,2,6075_2,sim,0,3961,4364,4364,403,bigdata_main_node_05
trace,4182,241,2,6238_1,sim,0,4182,4423,4423,241,bigdata_main_node_01
trace,4133,294,2,6205_1,sim,0,4133,4427,4427,294,bigdata_main_node_05
trace,3965,464,2,6078_1,sim,0,3965,4429,4429,464,bigdata_main_node_05
trace,4292,207,2,6406_1,sim,0,4292,4499,4499,207,bigdata_main_node_01
trace,4295,240,2,6411_1,sim,0,4295,4535,4535,240,bigdata_main_node_01
trace,4367,198,2,6463_1,sim,0,4367,4565,4565,198,bigdata_main_node_01
trace,4333,233,2,6439_1,sim,0,4333,4566,4566,233,bigdata_main_node_03
trace,3706,872,2,5848_2,sim,0,3706,4578,4578,872,bigdata_main_node_01
trace,3712,872,2,5848_1,sim,0,3712,4584,4584,872,bigdata_main_node_03
trace,4385,205,2,6503_1,sim,0,4385,4590,4590,205,bigdata_main_node_02
trace,4380,221,2,6493_1,sim,0,4380,4601,4601,221,bigdata_main_node_02
trace,4398,205,2,6513_1,sim,0,4398,4603,4603,205,bigdata_main_node_02
trace,4375,230,2,6484_1,sim,0,4375,4605,4605,230,bigdata_main_node_03
trace,4414,200,2,6538_1,sim,0,4414,4614,4614,200,bigdata_main_node_02
trace,4367,257,2,6469_1,sim,0,4367,4624,4624,257,bigdata_main_node_03
trace,4420,218,2,6558_1,sim,0,4420,4638,4638,218,bigdata_main_node_02
trace,4035,610,2,6139_1,sim,0,4035,4645,4645,610,bigdata_main_node_03
trace,4414,264,2,6543_1,sim,0,4414,4678,4678,264,bigdata_main_node_02
trace,4465,250,2,6593_1,sim,0,4465,4715,4715,250,bigdata_main_node_05
trace,4480,254,2,6600_1,sim,0,4480,4734,4734,254,bigdata_main_node_05
trace,4449,319,2,6583_1,sim,0,4449,4768,4768,319,bigdata_main_node_05
trace,4192,578,2,6247_2,sim,0,4192,4770,4770,578,bigdata_main_node_01
trace,4192,580,2,6247_1,sim,0,4192,4772,4772,580,bigdata_main_node_01
trace,4040,737,2,6145_2,sim,0,4040,4777,4777,737,bigdata_main_node_03
trace,4041,736,2,6145_1,sim,0,4041,4777,4777,736,bigdata_main_node_02
trace,4041,736,2,6145_3,sim,0,4041,4777,4777,736,bigdata_main_node_02
trace,4041,736,2,6145_4,sim,0,4041,4777,4777,736,bigdata_main_node_03
trace,4439,355,2,6580_1,sim,0,4439,4794,4794,355,bigdata_main_node_05
trace,4460,389,2,6588_1,sim,0,4460,4849,4849,389,bigdata_main_node_05
trace,4568,281,2,6650_1,sim,0,4568,4849,4849,281,bigdata_main_node_01
trace,4655,194,2,6726_1,sim,0,4655,4849,4849,194,bigdata_main_node_02
trace,4655,194,2,6726_2,sim,0,4655,4849,4849,194,bigdata_main_node_02
trace,4539,336,2,6643_1,sim,0,4539,4875,4875,336,bigdata_main_node_01
trace,4587,290,2,6669_1,sim,0,4587,4877,4877,290,bigdata_main_node_01
trace,4532,353,2,6636_1,sim,0,4532,4885,4885,353,bigdata_main_node_05
trace,4435,466,2,6575_1,sim,0,4435,4901,4901,466,bigdata_main_node_01
trace,4696,234,2,6742_1,sim,0,4696,4930,4930,234,bigdata_main_node_02
trace,4601,332,2,6677_1,sim,0,4601,4933,4933,332,bigdata_main_node_02
trace,3717,1333,2,5850_1,sim,0,3717,5050,5050,1333,bigdata_main_node_03
trace,3718,1332,2,5850_2,sim,0,3718,5050,5050,1332,bigdata_main_node_02
trace,4500,552,2,6614_1,sim,0,4500,5052,5052,552,bigdata_main_node_01
trace,4347,768,2,6445_1,sim,0,4347,5115,5115,768,bigdata_main_node_03
trace,4348,768,2,6445_2,sim,0,4348,5116,5116,768,bigdata_main_node_03
trace,744,4478,2,1612_1,sim,0,744,5222,5222,4478,bigdata_main_node_01
trace,88,5215,2,163_1,sim,0,88,5303,5303,5215,bigdata_main_node_03
trace,4872,455,2,6772_1,sim,0,4872,5327,5327,455,bigdata_main_node_01
trace,4909,633,2,6777_1,sim,0,4909,5542,5542,633,bigdata_main_node_03
trace,655,4897,2,1543_1,sim,0,655,5552,5552,4897,bigdata_main_node_01
trace,4836,724,2,6763_1,sim,0,4836,5560,5560,724,bigdata_main_node_02
trace,3540,2818,2,5699_3,sim,0,3540,6358,6358,2818,bigdata_main_node_01
trace,3540,2819,2,5699_1,sim,0,3540,6359,6359,2819,bigdata_main_node_01
trace,3540,2819,2,5699_2,sim,0,3540,6359,6359,2819,bigdata_main_node_01
trace,3540,2819,2,5699_4,sim,0,3540,6359,6359,2819,bigdata_main_node_02
trace,6020,403,2,6974_1,sim,0,6020,6423,6423,403,bigdata_main_node_01
trace,6020,403,2,6974_2,sim,0,6020,6423,6423,403,bigdata_main_node_01
trace,6034,446,2,6977_1,sim,0,6034,6480,6480,446,bigdata_main_node_01
trace,6034,446,2,6977_2,sim,0,6034,6480,6480,446,bigdata_main_node_01
trace,6299,184,2,7051_1,sim,0,6299,6483,6483,184,bigdata_main_node_05
trace,6299,184,2,7051_2,sim,0,6299,6483,6483,184,bigdata_main_node_05
trace,6291,204,2,7041_2,sim,0,6291,6495,6495,204,bigdata_main_node_05
trace,6297,203,2,7041_1,sim,0,6297,6500,6500,203,bigdata_main_node_05
trace,6041,469,2,6980_1,sim,0,6041,6510,6510,469,bigdata_main_node_01
trace,6041,469,2,6980_2,sim,0,6041,6510,6510,469,bigdata_main_node_01
trace,6318,193,2,7062_1,sim,0,6318,6511,6511,193,bigdata_main_node_05
trace,6318,193,2,7062_2,sim,0,6318,6511,6511,193,bigdata_main_node_05
trace,6020,500,2,6972_1,sim,0,6020,6520,6520,500,bigdata_main_node_03
trace,6020,500,2,6972_2,sim,0,6020,6520,6520,500,bigdata_main_node_03
trace,6296,226,2,7036_1,sim,0,6296,6522,6522,226,bigdata_main_node_05
trace,6296,226,2,7036_2,sim,0,6296,6522,6522,226,bigdata_main_node_05
trace,6321,230,2,7068_1,sim,0,6321,6551,6551,230,bigdata_main_node_05
trace,6321,230,2,7068_2,sim,0,6321,6551,6551,230,bigdata_main_node_06
trace,6041,512,2,6982_1,sim,0,6041,6553,6553,512,bigdata_main_node_01
trace,6041,512,2,6982_2,sim,0,6041,6553,6553,512,bigdata_main_node_02
trace,6272,288,2,7027_1,sim,0,6272,6560,6560,288,bigdata_main_node_02
trace,6272,288,2,7027_2,sim,0,6272,6560,6560,288,bigdata_main_node_05
trace,6051,547,2,6985_1,sim,0,6051,6598,6598,547,bigdata_main_node_02
trace,6051,547,2,6985_2,sim,0,6051,6598,6598,547,bigdata_main_node_02
trace,6350,261,2,7084_1,sim,0,6350,6611,6611,261,bigdata_main_node_06
trace,6355,262,2,7084_2,sim,0,6355,6617,6617,262,bigdata_main_node_06
trace,6051,589,2,6988_1,sim,0,6051,6640,6640,589,bigdata_main_node_02
trace,6052,588,2,6988_2,sim,0,6052,6640,6640,588,bigdata_main_node_02
trace,5986,661,2,6967_1,sim,0,5986,6647,6647,661,bigdata_main_node_03
trace,5986,661,2,6967_2,sim,0,5986,6647,6647,661,bigdata_main_node_03
trace,5986,661,2,6967_3,sim,0,5986,6647,6647,661,bigdata_main_node_03
trace,5986,661,2,6967_4,sim,0,5986,6647,6647,661,bigdata_main_node_03
trace,6520,184,2,7148_1,sim,0,6520,6704,6704,184,bigdata_main_node_03
trace,6520,184,2,7148_2,sim,0,6520,6704,6704,184,bigdata_main_node_03
trace,6529,192,2,7162_1,sim,0,6529,6721,6721,192,bigdata_main_node_05
trace,6530,191,2,7162_2,sim,0,6530,6721,6721,191,bigdata_main_node_05
trace,6430,320,2,7101_1,sim,0,6430,6750,6750,320,bigdata_main_node_01
trace,6436,320,2,7101_2,sim,0,6436,6756,6756,320,bigdata_main_node_01
trace,6513,261,2,7142_1,sim,0,6513,6774,6774,261,bigdata_main_node_01
trace,6513,263,2,7142_2,sim,0,6513,6776,6776,263,bigdata_main_node_01
trace,6588,190,2,7202_1,sim,0,6588,6778,6778,190,bigdata_main_node_02
trace,6588,190,2,7202_2,sim,0,6588,6778,6778,190,bigdata_main_node_05
trace,6588,200,2,7196_1,sim,0,6588,6788,6788,200,bigdata_main_node_01
trace,6588,200,2,7196_2,sim,0,6588,6788,6788,200,bigdata_main_node_02
trace,6602,209,2,7218_1,sim,0,6602,6811,6811,209,bigdata_main_node_05
trace,6605,207,2,7218_2,sim,0,6605,6812,6812,207,bigdata_main_node_05
trace,6650,201,2,7276_1,sim,0,6650,6851,6851,201,bigdata_main_node_06
trace,6650,201,2,7276_2,sim,0,6650,6851,6851,201,bigdata_main_node_02
trace,6628,232,2,7256_4,sim,0,6628,6860,6860,232,bigdata_main_node_05
trace,6629,232,2,7261_2,sim,0,6629,6861,6861,232,bigdata_main_node_05
trace,6634,231,2,7256_1,sim,0,6634,6865,6865,231,bigdata_main_node_06
trace,6634,231,2,7256_2,sim,0,6634,6865,6865,231,bigdata_main_node_06
